xr_θ0,bh_Σ1,mk_ψ22,mk_μ3,fp_δ94,fp_ψ25,gy_μ6
1.39405,1.514688,-23.385267,2.125664,0.746647,-2.142752,13.616053
0.069746,4.426633,-34.832817,2.427946,0.122018,0.270695,12.279315
1.0,17.890366,-37.920775,2.275767,0.007848,0.132313,15.12297
1.0,4.062689,-37.418914,0.219341,-0.462871,-3.033224,11.294355
-1.0,1.297147,-30.60649,4.931377,-0.963725,-2.542224,13.253482
-0.356112,1.328766,-38.887959,-5.156054,-0.617981,1.139257,11.333132
-1.0,0.722886,-25.01945,5.30699,-1.050878,0.209787,12.41193
-1.0,-2.445152,-22.058287,1.21857,0.291524,2.341733,13.913516
0.482102,0.01887,-27.816887,-1.531078,-0.387334,-10.378532,12.479063
1.0,4.808551,-23.810284,-4.242703,-1.307608,-4.978597,15.159361
0.0,6.561256,-37.269815,2.330402,-0.757637,-3.683281,13.021838
0.608159,-7.201409,-23.996008,13.899826,-0.404217,-3.417439,11.650409
-0.013394,-2.334555,-24.700986,0.363242,0.360412,-4.346018,14.363369
0.0,0.503604,-28.326716,0.972369,0.577087,1.026539,12.582183
0.236972,0.030897,-32.694323,7.273752,-0.056519,-1.081467,12.409947
-0.215962,4.537821,-35.488337,-0.2949,-0.423854,-10.333216,11.17115
-1.535952,0.729809,-37.360309,-3.066857,-0.515373,-4.208296,11.050951
1.0,6.635432,-35.919832,5.223978,0.338309,1.37474,11.55795
0.247924,-2.344604,-23.517917,-3.303273,-0.514063,0.51178,10.474434
-1.0,8.157719,-33.538387,-0.241472,-1.197986,-3.55591,13.996834
1.0,-9.963595,-32.416909,-2.690573,1.191179,1.046064,11.417375
0.993662,-8.150874,-36.586954,-7.638622,-0.074043,-1.359899,12.585318
-0.824026,-5.540351,-30.940605,4.620352,-0.679337,-1.210622,12.347468
1.0,6.628695,-39.585759,-0.991845,-0.427664,-0.460226,12.795186
2.660014,1.499577,-28.237406,5.140424,-0.453521,-1.067928,13.296208
1.851403,0.484434,-24.714049,1.203395,-0.307917,-5.473851,14.607437
0.965986,2.791772,-35.006999,-3.436238,-0.119158,-1.731351,13.830972
-0.434667,5.152013,-24.966861,6.310438,-0.050166,-2.859305,14.16785
0.0,-0.754057,-30.008372,2.811924,0.059589,-7.306002,10.978442
-1.559844,-0.79385,-37.474355,6.136853,-0.871712,-2.479091,14.009622
-0.86822,12.107139,-39.209968,-7.491111,-0.605415,-2.218064,13.78144
-1.0,-1.854734,-34.929068,5.097424,-1.245927,-2.683186,10.599925
-0.685387,0.904763,-39.624528,4.168323,-0.223866,5.001478,10.759341
-1.0,2.404543,-39.358437,2.984762,-0.502077,-4.205326,12.031506
0.0,4.510897,-32.141322,-3.733764,0.283716,0.350095,11.742019
1.0,-4.433569,-38.25417,3.983851,0.22768,-0.342737,14.145899
-0.460512,16.661652,-29.001411,4.107032,-0.787063,-4.576446,14.487793
-1.0,5.765927,-36.609123,-3.052154,-0.035331,1.400006,15.562846
0.533192,6.744108,-28.585591,-1.688414,-0.315762,2.576637,12.949494
-0.040279,3.746824,-28.940666,-7.266246,-0.936485,-6.805834,10.689413
-0.73871,4.09019,-29.4966,1.142001,-0.642062,-1.891052,12.443713
1.0,3.078736,-22.761039,3.633459,0.636655,-2.79271,14.580204
-0.048588,8.639442,-40.785365,-6.041546,1.119177,-3.578146,13.439689
0.0,6.738854,-27.145653,0.482867,0.036775,1.299026,13.957782
0.730639,3.368864,-23.37602,5.275266,0.235955,-0.241995,15.398274
-0.808749,2.057244,-27.283747,-0.652446,-0.322886,-5.07703,15.508824
-1.0,4.360736,-28.512959,-2.788851,0.504631,2.633202,11.683194
0.0,-0.916254,-40.919869,2.31666,-0.310565,-3.70524,13.847815
0.704515,-4.72776,-28.560706,3.413723,0.506822,5.356539,15.723133
-0.286667,4.496523,-30.111753,1.411189,-0.126952,-8.601479,10.815796
-1.0,5.732195,-36.867458,0.833478,0.162927,0.520116,10.435872
0.842808,0.256963,-24.533128,-0.410901,-0.420019,-0.918704,12.283714
-0.77752,6.053552,-23.025261,-1.180386,0.605078,1.860736,11.313056
0.309306,3.34062,-39.12029,0.875127,-0.748872,-7.839901,15.495548
-1.797065,4.473962,-31.127384,5.217936,1.012828,-0.705543,13.153082
0.122733,-3.654878,-33.207155,-0.099977,0.764335,-0.127895,13.269192
-0.417607,5.199913,-35.491659,5.789218,-0.228827,-1.572643,14.151988
1.395658,7.183681,-26.537452,0.179405,-0.254211,-0.020436,11.371178
0.517717,4.428447,-28.153639,13.112271,0.43827,2.715605,13.64018
0.641055,8.127269,-38.979307,2.127464,0.018078,3.765739,14.994655
-1.0,11.047609,-29.914058,3.251586,-0.261783,1.355164,11.517314
-0.38857,-5.895881,-30.021232,2.642028,1.631133,-3.895975,13.612472
0.0,6.494934,-35.280356,4.141767,-0.547051,1.43409,15.013992
1.015079,10.613511,-23.250745,-5.741062,-0.230573,-4.531133,13.231786
0.0,8.929458,-34.76878,4.371749,-0.209369,-5.539519,11.89013
1.0,12.281458,-30.305046,-0.391822,-1.565394,-6.085451,14.760068
1.0,7.729412,-34.54473,-8.248363,-1.443119,4.887091,13.82956
-1.0,5.338587,-25.680772,8.596753,-0.56123,-2.671047,14.923064
1.003444,16.805023,-32.446967,13.275174,-0.12711,-0.496234,12.370728
0.3932,4.571544,-40.88586,8.412673,-0.284492,-1.872286,14.939403
-2.087046,0.938007,-31.015315,4.224572,0.102083,2.428568,14.544441
1.0,5.252992,-25.929251,5.849166,0.811598,-1.211775,14.151689
-0.870845,-7.073074,-38.264892,7.960452,1.067823,2.180106,14.97477
2.095868,4.841066,-36.395864,11.749309,-0.526032,-2.964974,14.77278
0.871822,-4.153841,-40.58456,6.1785,-0.709297,-3.946747,12.147447
-0.772031,-1.347017,-29.334343,-5.808612,0.79993,-1.955596,14.961547
-1.0,6.097826,-33.823154,-6.925338,-0.261122,0.402557,12.632189
0.0,1.011675,-33.468683,0.088607,-0.698732,0.009581,14.556631
0.723852,4.639888,-27.466795,1.222477,-0.201832,-0.619194,13.946085
0.294378,2.28648,-31.258564,4.574725,0.583595,1.517149,13.932069
-0.692065,7.575676,-34.931935,0.20446,-1.003571,0.793443,15.553993
-0.399847,4.481216,-38.084611,-8.257148,0.209019,-3.022465,12.806168
-0.185853,-1.431828,-35.702688,3.983643,0.872488,-7.58887,14.762844
-1.0,-1.860363,-23.816841,0.040091,0.021991,2.312835,13.301131
-1.0,-4.390918,-24.158669,-0.184208,0.240443,3.001785,15.353077
1.05418,-3.063797,-40.577953,-1.862806,0.662915,7.069381,14.107926
1.0,5.41224,-32.072353,4.011622,1.127992,-2.223034,15.184559
-1.273855,12.205621,-22.574757,-2.72153,0.568346,-0.491836,10.58781
0.0,1.482923,-24.987871,0.890456,-0.769634,3.658379,15.369245
0.0,1.601253,-25.509784,-5.115472,1.559431,-1.536147,13.372243
1.0,2.014691,-25.074259,0.937563,1.039422,-0.906383,11.297108
-1.296078,0.333353,-36.606299,-1.141444,1.001431,1.952008,11.737305
-1.0,4.983659,-26.672872,-6.210336,0.335628,-3.648991,13.950964
1.0,3.833437,-29.509626,8.885055,-0.889275,-3.723058,11.786303
-1.0,12.418704,-28.471655,2.314625,-0.253403,-3.827425,15.370023
-0.087859,1.809597,-32.050654,9.411032,0.044372,7.228409,13.069994
-1.0,3.087424,-39.714315,-5.081436,-0.800903,-7.331649,12.276605
1.0,3.015675,-32.089879,-1.986198,-0.561536,-4.624628,12.826898
-0.069123,1.975949,-25.978652,4.169451,0.690925,6.843243,11.066315
-1.502208,-3.048309,-27.281477,-0.942869,0.147242,-0.538213,14.095063
-1.0,-1.092159,-34.322049,-5.441325,-0.596942,-5.882492,12.131116
-0.195562,2.547939,-32.11454,1.408034,-0.709332,-5.888748,15.204207
-1.0,11.95187,-38.273365,-1.538587,1.052262,-1.737615,15.681705
-0.747523,3.831825,-26.515025,1.249696,0.475363,1.635419,12.684056
-0.52523,2.594172,-37.974481,-6.128608,0.406838,-0.79854,11.944453
1.0,-6.442112,-26.541749,10.540869,0.157233,1.978221,12.948122
1.740561,-0.57705,-29.401056,-1.403302,1.31155,2.793543,14.901956
0.0,-1.021598,-34.783631,-4.248265,0.629839,1.434804,13.903089
0.343601,9.064602,-26.927997,4.159952,0.102556,-3.962882,13.379075
-1.0,5.467281,-32.500323,3.086167,0.989511,-0.087161,12.201051
1.382511,-10.448944,-26.905583,0.481666,-0.476988,-3.503397,15.174722
-0.572195,5.560888,-29.601329,-0.848977,0.064647,-0.156462,14.943425
-1.0,9.067353,-35.640184,-0.897804,0.684349,-2.732722,13.899225
-1.0,9.911602,-23.272809,18.03953,2.109483,-1.852291,13.972984
0.920105,12.603315,-38.655302,0.466341,-1.453024,-9.014153,10.521093
0.772573,-2.306306,-34.448243,-8.077279,-1.552836,-5.32892,11.05764
0.0,1.42781,-27.191105,-5.496905,-0.559672,-3.337216,14.174946
0.0,3.00906,-32.15982,-1.353449,-0.532087,-2.207277,13.71489
1.0,7.353754,-40.404039,-4.302926,0.038928,2.489528,11.61007
-1.392028,-2.82698,-35.364406,1.32133,-0.827384,7.507192,11.465676
1.0,4.034576,-24.897576,2.002197,-1.414886,-4.102568,14.48063
-1.362469,3.935321,-36.549321,7.8893,-0.998951,-0.158859,13.260627
-0.082771,12.787658,-40.22665,-1.290779,-0.322797,4.417342,12.090457
0.520171,0.153167,-36.283875,5.06919,0.042512,0.166706,11.516315
-1.0,0.69076,-28.140816,1.290418,0.190638,1.781408,13.586092
1.0,3.622547,-25.434563,-5.986631,0.532498,1.592571,10.597776
-1.0,10.810511,-37.989952,1.922216,-1.574317,-13.030423,14.000026
1.0,2.729344,-34.625784,-6.24747,-0.385904,3.168687,12.410401
0.0,5.127446,-28.200881,5.598379,-0.239433,-4.402114,10.526396
-1.0,1.867973,-39.003976,9.054132,-0.310615,-1.032976,11.469046
0.0,-0.864784,-34.13753,14.059718,0.182726,0.187388,12.786685
0.0,10.432532,-32.752929,6.367775,1.063131,-0.975453,13.142597
1.0,5.984034,-25.698623,-4.291679,0.786459,-8.256184,14.871747
-0.089089,-1.928523,-23.074621,4.608975,-0.038288,-1.068404,11.760199
1.0,0.823586,-24.896639,-4.735499,-0.847373,-3.766335,10.508466
0.0,-5.194723,-38.396316,3.462872,0.245062,-7.740935,14.736723
-1.0,-2.818715,-33.696611,-2.924123,-0.328839,1.318226,11.685616
-1.178949,5.921303,-40.817977,-6.329602,0.855052,2.090457,13.753615
-1.0,1.92296,-35.324111,-3.992209,0.066687,-6.608423,12.316776
-0.528018,2.139089,-31.659056,-2.319631,0.789618,-2.365053,15.157145
-1.0,5.628607,-30.713025,-0.466969,-0.338798,5.874579,15.504688
-1.0,-3.967788,-27.926764,6.09344,0.212692,4.856285,12.575835
-1.0,1.352796,-22.656363,-3.895832,0.031203,2.119225,14.867953
1.0,9.289158,-23.422336,-2.158945,0.076412,-8.125115,15.393257
-0.470237,0.320064,-23.302135,-0.338865,-0.022473,1.574634,15.713894
1.0,8.058297,-26.38062,6.954695,-0.112895,-2.975452,14.378159
1.0,5.277986,-31.607204,0.66611,1.068336,-7.565089,12.822224
0.121724,2.91764,-24.539276,5.916565,-0.973239,-7.234151,14.130245
0.468869,8.281823,-24.040299,3.93992,0.394446,-7.050763,14.165967
0.0,0.949969,-34.619661,-1.858606,-0.099179,0.122668,12.200541
1.0,11.355286,-38.52553,-0.083493,0.538751,-4.521033,14.598302
-1.0,3.837582,-37.356783,8.297896,0.378743,7.349942,12.784909
1.0,2.392616,-31.210119,-3.458556,-0.060156,-1.106591,12.507544
1.0,-4.108398,-36.753253,3.287424,1.626396,0.167152,13.482254
-1.0,9.104334,-38.266454,5.491561,-0.363754,1.081583,11.357593
0.014459,7.321747,-31.635142,7.033307,-0.878703,-1.200567,13.617909
-1.0,2.468856,-33.324073,-3.821592,-0.717231,-3.545156,12.872609
0.0,11.978811,-40.700748,-1.520524,-0.828871,-4.334547,12.353602
0.0,3.004111,-40.015275,0.815514,-0.76515,-1.698496,13.160379
-1.232657,10.951711,-29.312749,-0.523893,0.178033,0.579711,15.632662
-1.0,2.752438,-25.936494,1.766665,0.293849,-7.381701,11.481615
-1.0,-2.455344,-25.344024,-4.907871,0.181745,3.275396,14.807361
1.0,9.930225,-33.942114,17.237765,-0.476998,1.304622,14.93971
-1.287903,8.255514,-32.758127,-3.325178,-1.733284,-3.807499,15.770374
-0.616862,-21.220448,-29.751218,9.950051,-0.372435,-2.531941,12.18691
0.68682,5.232368,-32.806951,8.255218,-1.588974,-2.275149,12.052403
0.657,6.803631,-33.405936,-6.278685,1.055919,-4.024715,14.726048
-1.317912,-6.885119,-25.892419,1.419172,0.825714,-8.459751,13.709349
0.52574,13.474067,-23.501139,3.616427,-0.116223,-4.353676,11.332127
-0.527877,-0.035641,-23.327962,3.481426,0.032367,-5.108493,10.759845
-1.0,0.101462,-29.757656,9.615749,0.813106,-0.340832,14.750483
1.0,-0.492038,-23.912977,6.928308,1.31298,1.311742,12.575682
0.118682,3.906302,-37.71854,-7.030065,-0.613082,-0.029924,13.601217
-1.0,9.66337,-22.505836,-3.270913,0.151262,-0.916782,15.257905
0.815775,12.144405,-24.789319,3.555371,-0.285249,1.732043,14.917135
-0.532533,-12.062725,-27.608169,-10.186431,-0.657187,4.564192,12.789779
-1.0,2.583614,-36.39837,12.28357,-0.463552,1.274186,15.261945
1.0,11.022244,-23.716405,-0.904222,0.582766,-6.197681,12.978648
1.0,-3.259247,-31.543956,-1.443957,-0.557302,-3.422276,15.116932
-0.782861,10.703455,-35.041665,-5.917217,-1.247772,-1.313442,15.400661
1.0,6.825661,-37.054263,5.985886,0.416686,-6.059797,15.08063
-0.46072,-1.549624,-38.802922,-9.309481,0.322228,4.119444,11.909592
-1.179186,6.840641,-27.054718,-6.224496,0.645587,2.63733,14.782291
-0.424353,15.018324,-32.094641,-1.26447,-0.822295,-2.371529,13.840549
1.0,5.247499,-30.006274,12.990234,0.552942,3.716612,12.956325
-1.0,-2.313372,-22.258377,7.169718,-0.519251,-3.023567,14.714972
-1.0,8.535867,-27.612936,-12.52785,0.551563,-0.963132,12.641985
0.495788,-5.497481,-34.101039,-4.212704,0.163646,-3.627984,11.122039
1.0,11.825432,-26.837891,6.642116,-0.882074,-5.818862,12.894894
-1.0,7.385634,-37.477417,6.641583,-0.50692,-3.896981,15.674236
-0.692464,-0.999019,-37.496675,0.330431,0.689937,-2.62749,15.735409
1.0,0.521603,-23.763156,-3.538272,-0.238445,-4.919006,13.928302
-0.255277,10.783353,-26.982767,1.114229,0.009033,2.962279,15.330077
-1.022117,9.583239,-28.462037,-9.188007,0.13145,-7.469464,12.019648
1.0,0.064681,-29.402885,3.599284,0.446481,-7.791322,15.649151
0.0,1.735046,-33.781222,-3.313395,-0.965606,-2.638285,11.7052
-0.543858,2.382371,-36.351471,-1.134975,0.301322,1.379817,14.141847
-1.049093,-10.049786,-33.4621,5.866122,-0.528381,0.553824,12.080794
-1.280528,2.016426,-34.898165,11.261296,-0.878382,0.457091,12.080995
-0.467687,1.392961,-39.214528,6.768008,0.536243,-3.139569,10.87258
0.314743,-6.711795,-37.294811,9.209117,0.316484,2.240399,13.381729
0.0,2.394552,-33.314002,-2.11629,0.257187,-0.590231,12.077121
0.0,1.933281,-25.953759,4.659405,1.237193,0.482765,12.868387
-1.0,8.368559,-31.379656,2.554421,-0.544269,-0.688615,15.693291
0.0,3.783638,-27.413756,3.136476,-0.584229,0.390561,11.393298
-0.183857,6.627963,-40.487833,-1.549127,-0.575388,-0.052533,11.993421
-1.22574,7.745569,-28.031658,-5.195087,-0.380187,-4.534767,14.030502
-1.835106,6.769739,-41.005273,-7.335068,0.252391,-1.14159,13.824199
1.458674,-2.556252,-35.351428,-0.189694,0.151823,0.562826,11.907316
0.0,-0.456428,-27.942115,-3.028218,-0.169521,5.523461,14.479797
-0.239913,4.545252,-24.151804,0.944506,0.119247,-4.590505,12.209096
0.865237,0.656053,-25.1793,5.647716,-0.293497,1.561584,11.444169
-1.0,-7.611731,-40.206005,8.314387,0.255663,-2.174587,13.191782
-1.0,1.172097,-35.426236,7.856047,-1.536178,-0.105274,11.273075
-1.0,3.449122,-40.388813,-1.854947,0.677126,-0.973279,14.928436
-1.0,4.94283,-32.563252,5.393279,-0.569172,0.171525,11.899172
1.0,1.879345,-31.783117,1.24508,-0.257658,-3.930009,14.612451
1.0,6.339911,-30.454073,-5.002236,0.094775,3.289731,10.944677
0.737554,-3.260248,-35.946605,5.069106,0.089047,1.269357,13.065896
-0.766837,4.673094,-34.30159,1.243097,0.071692,-4.346815,14.208435
-0.390014,9.733231,-39.977909,-2.196528,-0.098726,-2.917558,14.976175
0.357388,5.539065,-23.17501,4.028589,-1.071088,-5.122105,13.462656
1.0,9.354146,-28.454613,8.211304,-0.720286,-0.21611,15.52279
0.0,8.399798,-24.669698,11.042816,-0.920694,0.774261,12.940082
-1.0,8.144851,-28.614093,-1.270504,0.618338,-1.565987,11.503585
-0.513747,7.192315,-40.894768,2.358022,0.007062,-1.925801,10.542786
-0.42351,5.650999,-29.020589,-5.500518,-0.816685,4.763378,15.441332
-1.670193,12.429748,-22.326412,2.915005,-0.010551,-0.712731,14.924738
-1.0,3.915323,-22.555957,15.044245,0.013219,-3.910695,12.826412
1.0,5.87369,-24.900114,15.505808,0.605891,3.657203,11.225419
-1.565955,9.637914,-41.09718,-2.601813,-0.289611,-0.545941,15.44431
-0.722813,2.162953,-22.709068,5.480381,0.794686,3.068635,13.152875
-0.524819,2.931276,-24.401678,3.086532,0.693013,1.969209,12.600475
-1.0,3.918835,-37.766696,7.45633,0.286008,-3.576058,11.564127
-0.089684,12.934824,-23.151922,-0.412024,-1.027856,-0.285222,12.219866
0.0,7.843935,-36.966558,-2.241788,-0.802308,2.526182,14.706675
-0.041452,5.59548,-29.46179,-1.056395,0.325833,1.301816,14.732802
0.227644,-0.718223,-39.984604,7.617152,-0.424935,-0.047967,11.036824
-0.875892,12.693124,-24.612937,-2.525754,-0.373439,0.728772,14.411393
-1.0,2.25415,-39.499799,-4.946795,1.083879,-7.22623,13.907597
-1.0,6.859451,-34.942859,6.639075,-0.079115,5.446747,14.832592
-0.938113,-1.799886,-28.441445,6.329345,0.217971,-0.726011,15.489354
1.418183,4.071095,-39.050706,-4.604492,-0.336611,1.407458,15.005946
0.0,2.845696,-26.816108,-7.571252,-0.831117,-1.166705,10.851776
-0.190737,-2.216076,-35.697473,1.52789,-0.857424,-9.819646,12.784888
0.104422,5.5022,-28.48555,-2.958145,-0.027624,-4.922999,13.190476
-0.67369,2.503139,-25.163831,2.608121,-0.978174,-3.040327,13.73486
-0.480882,-4.959519,-28.306461,5.456771,-0.8024,-7.735263,10.638253
-1.0,1.415101,-35.724413,6.707111,0.193017,0.512155,11.86236
0.0,8.569343,-29.853422,5.028709,0.146139,7.304196,15.549553
-0.272578,8.608943,-40.578758,6.302239,-1.249488,1.940127,13.442209
-2.495059,9.075697,-41.282051,-5.28606,-0.424939,0.865689,10.575886
-1.83169,-5.329941,-28.565414,8.358934,-0.272715,-3.160736,12.404212
-1.0,5.154143,-23.970259,0.992807,-0.278789,7.039187,11.254754
0.894809,6.417699,-27.098475,2.211337,-0.211537,2.408196,13.58101
0.0,3.547437,-27.46102,1.881553,0.511171,-1.549717,12.02628
0.0,-1.261926,-35.74992,4.153082,-0.060737,0.016548,15.113107
1.0,4.29548,-34.462712,3.045091,-0.465439,-3.135616,15.620077
0.269251,8.868752,-31.399178,-11.598761,-0.447917,-3.360187,10.750047
0.0,-2.03636,-30.751192,0.547714,0.542062,-6.182889,11.976603
0.0,2.582758,-36.363913,10.847688,1.046758,-8.300225,13.641767
0.558855,-4.454439,-32.481031,4.845058,0.288785,-8.667665,10.423708
0.0,-0.935993,-26.311781,-2.062276,-0.626083,-9.86401,11.045696
0.0,-4.143207,-32.985061,3.175371,-0.141464,-2.943554,11.678828
0.0,5.498564,-40.154178,1.437057,0.173877,-1.909942,13.738016
1.606944,-3.392671,-27.642428,-9.138564,-1.65359,-6.595639,14.781878
-1.0,-5.843102,-39.148338,1.301889,-1.801459,-3.914434,13.390907
1.565718,-0.204727,-30.755882,1.962206,-0.671153,-5.039244,13.302096
1.0,3.027768,-31.987447,12.115688,0.736981,-1.871222,10.778447
0.751343,-6.01321,-40.43248,0.783774,0.125407,3.154032,13.075025
0.140838,-7.150991,-27.585652,4.090338,0.409431,-2.315085,10.546522
-0.268274,7.698379,-35.354161,-3.459298,-0.690435,-0.892116,14.568139
-0.429901,6.279455,-28.577784,6.044172,0.630509,3.190649,12.279628
1.0,4.638777,-34.037662,2.165607,-0.4208,-5.772523,15.446484
-1.619343,8.311026,-35.359153,-1.590832,-0.311194,3.749194,10.63042
-0.747956,8.555593,-38.444328,-5.348143,-0.427818,-5.98738,11.881255
-0.805219,1.775262,-25.857707,-4.117904,-0.219406,-2.891425,11.166436
0.539274,-0.872128,-33.406865,-0.695646,0.006176,-7.156758,13.044089
-1.820719,6.207565,-40.159302,-13.440494,-1.250382,1.121722,13.775199
1.0,16.058099,-28.983788,4.268403,0.724495,-3.490917,15.192928
-0.121271,8.144006,-34.958019,8.429269,-0.772479,-1.200718,14.615371
0.385538,-1.360311,-30.683045,7.700768,1.147938,-3.495938,12.167524
0.0,-1.71312,-39.107156,2.465671,0.128003,-4.283196,12.507347
-1.412547,1.084476,-35.165918,1.275459,0.242909,-0.646903,10.479434
0.327315,-0.745079,-31.867035,-3.456823,-0.053568,5.976499,11.19699
0.0,-4.854312,-25.934676,-1.171364,-0.935897,-9.219606,13.08037
1.138338,8.321858,-27.494518,4.462386,-0.638335,-3.12441,12.100151
1.927942,4.963715,-32.447884,2.879771,-1.400037,2.444414,12.583687
0.0,12.548978,-35.771419,6.290677,-0.633871,-0.875271,12.354107
1.0,8.270594,-23.531202,4.459942,-0.287951,0.484317,10.939422
-0.186302,10.485292,-28.455343,-2.549379,0.578197,-9.366614,13.072404
-1.0,4.240733,-39.642829,-0.006812,0.332109,4.53925,11.899778
-0.696673,12.324057,-34.184863,4.162426,1.422025,-3.628031,15.330307
-1.0,-2.521006,-39.29741,11.256991,0.360188,0.192929,11.050557
0.096242,-6.839866,-37.074737,13.036951,0.293267,-6.314165,12.633765
0.0,5.976408,-25.368132,-6.847925,-1.521069,-2.640603,13.499224
1.651315,11.520502,-38.241605,3.930887,0.264826,-3.384042,12.524871
-1.0,7.548532,-27.876256,-0.711817,-0.978515,-6.10687,13.132223
1.575006,-3.935467,-30.037855,7.291658,0.624598,-2.711174,15.337875
-1.0,8.182504,-34.689021,-0.84255,-0.19667,-2.749749,11.615025
1.0,4.605364,-40.566898,0.40763,0.178409,6.11797,11.663113
0.520461,5.593252,-31.197057,-5.752433,0.040697,1.358445,13.521221
0.689001,14.08385,-26.368143,-1.122701,-1.519068,-0.683122,14.00532
1.003139,2.738312,-25.632888,-6.419567,-0.197501,-4.477837,13.185805
-0.678466,-2.032704,-23.128216,1.020066,-0.04728,-6.770833,11.89363
1.316123,6.962868,-38.096935,-0.90917,-0.09161,-6.428874,11.189625
-1.0,4.37567,-40.072748,5.946636,-0.77831,-1.220187,10.915525
1.0,3.024233,-25.495228,3.844815,-0.148825,-4.023451,13.027302
1.0,5.252144,-27.811739,1.40962,-0.07698,2.722561,13.899918
0.813821,1.008949,-39.894177,-4.112289,0.060894,4.778648,10.718914
1.0,2.790926,-38.986385,-7.132249,-0.59856,-6.326293,15.591865
1.0,1.636754,-24.668889,-8.623131,-0.056025,-4.52298,13.120544
-1.0,5.427243,-29.174052,-2.175859,-0.321232,-9.61969,13.837477
0.305595,0.943214,-24.922841,-4.388429,0.70864,-2.773688,10.588476
0.0,9.670638,-30.129011,3.623914,-0.424198,-6.564947,15.683543
0.0,9.519842,-40.453658,11.353278,-0.347454,-1.427615,15.062055
-1.353314,10.840556,-37.584705,-0.977791,-0.506778,-4.311429,10.460905
-1.0,0.511731,-36.662267,6.00955,-0.334922,4.232309,14.508454
0.0,5.364877,-40.557247,-1.819684,-0.686972,-6.229729,10.80324
