fp_δ90,bh_δ91,xr_φ12,gy_λ73,zx_φ14,zx_λ75,qv_φ16,xr_ξ7
-1.0,21.956616,1.0,0.842763,-1.0,15.970465,-18.843714,1.0
1.0,31.870219,-1.235081,1.0,-1.678984,35.911377,3.364555,1.0
-1.0,31.392014,0.0,0.0,-1.0,-7.751265,7.583197,1.0
1.0,34.412707,0.0,0.086251,0.510595,52.304486,7.225743,-1.260983
-0.163409,36.442684,-0.538073,1.89049,0.728332,48.817291,1.90237,1.0
-1.603462,31.902008,-0.466179,0.0,-1.639642,23.876894,-12.674907,-0.272762
-1.0,36.53449,1.0,1.0,-0.541578,-7.177152,26.285564,1.318521
0.147256,30.771335,1.261177,1.0,0.625573,40.867164,31.65491,0.0
0.0,32.756122,-0.117308,-0.646004,-0.986159,-37.31255,24.00093,0.0
1.0,31.16683,0.049415,1.0,0.531744,15.365292,14.413572,1.0
0.677153,35.61136,0.976389,0.174751,-0.370326,47.377351,17.786327,0.857403
0.0,26.616061,-0.187802,0.267297,-2.044876,-19.445653,-16.215768,1.0
-1.0,37.782186,0.0,-1.0,0.0,58.792856,3.212292,0.586193
0.369502,37.994057,-1.0,0.0,0.057244,-23.636081,14.683885,1.111471
0.172664,36.358862,-0.644884,-1.398971,1.282467,3.773177,6.796702,-2.333002
-0.20763,28.593522,1.0,0.0,1.245831,-46.467345,-6.180336,0.0
1.0,24.221885,0.0,-1.0,0.268013,55.915886,-14.441893,1.476751
-0.508377,31.640486,0.838483,0.0,-0.91406,-25.080808,9.358033,1.781855
-0.534433,32.365959,1.635834,-0.094744,-1.442964,8.608163,21.342047,-0.249383
-1.209381,24.58949,-0.750331,0.855848,-1.0,-13.916635,-8.652787,0.001661
-1.0,22.07253,0.105024,-1.0,2.167047,-8.069447,-9.614757,-1.0
-0.602757,26.99229,-1.0,-1.0,1.0,32.634982,8.92428,0.027363
-0.923679,28.62635,-1.111568,1.28573,-1.609013,38.779222,0.864145,-1.057997
1.0,25.817147,0.665694,-1.0,-0.118385,15.814869,3.919042,-1.870093
-1.0,29.617956,-1.0,-1.0,0.203082,43.85554,21.902092,0.0
0.033369,32.605143,-1.200284,-1.0,0.0,14.957358,-16.967086,-1.014928
-1.0,39.011612,-1.0,1.0,0.648629,37.227587,20.642929,-0.712637
0.244091,26.918116,0.124423,0.042604,0.0,34.047921,13.577659,-0.352219
-0.622051,26.328594,1.0,1.0,-1.0,-11.183784,20.920789,-1.0
1.0,32.260352,-1.0,-1.0,-1.0,-16.155711,7.613236,-0.857118
1.0,25.297533,-0.063298,0.963813,0.971086,39.514051,7.987453,-0.034471
1.0,34.508729,-0.638913,1.445775,-1.722482,-44.968396,18.424836,-0.320363
-1.23004,29.979892,-1.0,1.053364,0.0,57.973601,10.872428,-1.0
1.0,27.34216,0.0,-0.095085,-0.783703,-0.159752,7.586406,1.0
0.011389,35.694087,0.0,1.0,-0.987535,-41.155548,17.802623,-1.0
-2.527499,32.898579,0.0,0.015925,1.771826,44.439402,29.830587,1.0
1.0,25.470403,0.149909,1.0,1.0,-42.627681,-15.453998,0.499219
1.0,36.737965,-1.0,0.569719,-1.0,-19.557695,13.565893,1.0
-1.09507,28.119508,1.239912,-1.0,1.0,9.696264,11.101159,0.0
0.071737,34.48611,-1.0,0.896735,0.206548,26.983914,-16.008825,-1.0
0.47679,21.580381,1.0,1.0,-1.183342,-8.720636,-1.795506,-1.0
1.0,25.609249,0.778201,-1.138143,0.589451,20.294123,7.198522,0.0
-0.392195,31.68938,-1.137543,1.905863,1.0,-20.11909,11.378295,-1.0
1.0,31.190563,0.151659,1.558346,1.0,48.681606,22.450784,0.091215
0.493536,27.386783,-1.0,1.088114,-0.53817,-14.715185,-15.913321,1.0
1.0,32.099635,-1.537704,0.837157,0.368402,12.446885,2.397182,-1.0
1.120337,26.524189,-0.921414,1.0,-0.184044,18.704752,-5.386209,0.0
0.538289,23.156235,-1.0,-1.0,1.0,18.241325,-0.54082,-1.0
2.147353,22.644818,-0.078578,-0.093403,-0.758945,28.080442,28.965918,0.827285
1.0,32.844217,-1.0,0.930315,-1.0,-5.772406,27.444192,1.0
-1.60738,21.584514,0.0,0.421514,0.0,-46.016098,-17.963451,1.0
-0.294202,24.520701,-0.592009,-0.992792,-2.621847,20.403095,8.851042,0.0
0.268958,24.994166,-1.0,-0.405882,0.736241,-37.507858,31.742179,-1.196861
-1.0,38.212622,1.0,-1.266568,-1.0,52.838711,-1.12123,0.0
0.269996,33.006101,0.396374,1.0,0.0,59.394306,-7.054173,1.0
-1.731404,24.645808,-1.0,1.0,-0.023252,14.472703,32.297831,0.0
-0.963067,30.467201,0.571124,0.806843,0.798537,-42.138278,26.059798,-1.0
0.0,33.737639,-1.810365,0.0,-1.0,59.226982,-11.304011,-1.0
1.0,29.550592,-0.188242,-1.0,0.713931,-28.307283,34.217435,0.508271
1.367533,36.48791,0.164494,0.591611,-2.09066,6.478836,4.12819,1.41125
2.550609,31.468167,0.0,0.0,0.0,46.65997,7.15019,0.0
-0.705136,30.865811,-1.346146,1.751137,0.586423,-46.728979,13.878298,-1.0
-0.891552,39.135224,0.0,1.0,-1.0,55.751655,-6.445098,-1.474272
-1.0,25.140058,1.0,-0.253616,1.0,56.155263,28.676367,-0.613408
0.930345,37.713924,1.0,-0.50388,0.354728,19.903399,-7.273807,-1.0
1.0,23.236936,2.421898,0.0,-1.0,-25.075002,20.566411,-1.0
0.745015,21.693112,0.0,-1.0,-0.549223,-0.011414,29.542944,0.29986
-2.069207,29.512377,0.290542,0.642991,0.0,9.233617,-21.036776,0.0
1.0,32.563886,0.0,1.0,0.0,38.273308,28.981895,0.0
0.015528,30.28036,1.55791,-1.0,0.0,-41.341174,-16.341968,0.0
0.0,34.521748,-0.560798,-1.0,-0.137458,32.994531,5.879121,0.278839
-1.0,22.619623,1.0,-0.307113,-1.0,-30.725424,32.147717,-1.0
2.965172,32.212045,-1.0,0.483768,0.0,38.185124,-5.420612,0.0
-0.403855,24.564695,-1.72048,0.0,-1.0,21.879502,18.38392,0.490014
-0.896195,36.458149,1.0,0.182896,1.0,44.38703,-18.310128,-0.15191
1.93534,22.849317,1.0,-0.588933,-0.726604,-5.925793,12.483078,1.102753
0.0,25.457014,0.125759,0.0,0.553803,-45.383255,25.520811,0.39341
0.0,24.048319,1.0,-0.317611,0.863703,-32.779864,-10.306033,-0.407038
-0.002047,37.237867,-0.19489,-1.0,0.18123,22.000766,10.217638,0.0
0.596655,38.251812,-1.0,1.035059,0.0,-39.73295,-14.460864,1.0
-1.0,23.72478,1.746135,-1.699468,0.453284,58.246426,6.893002,0.0
-1.0,30.892537,-0.117818,-0.263448,0.0,40.855851,12.789054,-0.917108
-0.846307,35.083011,-1.077038,0.82809,0.80179,36.780072,19.826321,1.0
0.253715,25.17033,0.276042,1.0,-1.282555,-12.842703,11.653127,-1.0
-1.668768,28.298723,0.083723,1.0,1.0,46.455878,22.035014,1.0
0.586882,24.490202,0.0,1.0,-1.360064,38.963808,11.580577,1.0
1.0,34.132467,-1.0,0.274047,-1.412474,50.40443,-16.797179,0.0
0.091602,28.921224,-1.0,1.250762,-1.0,2.51605,23.445598,0.0
-1.262591,23.86976,-0.052272,-1.0,1.0,-0.067366,-20.764053,1.0
0.695437,32.411649,-1.0,0.0,-0.995916,44.94722,-2.307511,0.236751
0.580569,35.970161,-0.537401,0.798368,0.162223,13.085571,7.398397,0.360777
1.478569,22.20068,1.890411,0.0,0.635937,-10.184493,7.915972,0.371365
-1.0,30.168789,1.0,-0.346754,-0.593043,-9.873551,33.822291,0.0
-0.187275,34.356492,1.0,2.091698,-0.394813,-25.058382,16.547136,-0.534321
1.0,29.713403,1.141085,-0.528612,0.299783,-10.80666,-11.277873,0.817258
0.557143,22.04576,0.0,1.0,0.597345,-43.074931,30.830211,1.0
-1.323337,39.656974,0.051014,-1.164274,0.0,50.628189,9.691285,0.764352
-0.850301,33.494705,1.0,1.0,1.22939,-18.617137,25.122215,-1.457952
-1.077512,37.787789,0.0,0.746362,1.0,23.80768,18.161111,0.0
0.0,27.972807,0.466128,0.0,0.0,-30.847442,12.112596,1.0
0.61346,28.926978,-0.141732,0.0,-0.725138,48.662202,24.588925,0.72133
-1.0,23.75544,1.0,0.0,0.795216,23.866468,34.895927,0.553824
0.0,37.234628,-1.238432,-0.051588,-1.0,-2.608047,35.264518,1.0
1.018402,24.337728,0.0,0.380964,0.0,13.081845,0.963866,1.0
1.0,30.077623,-1.0,0.956456,1.0,-39.604309,0.295213,-0.380682
0.12887,32.565598,0.177286,1.41555,-1.0,-33.228688,-7.147051,0.672115
1.0,25.119776,-1.0,0.0,-0.866733,42.832597,12.933081,0.301656
-0.327058,31.838339,1.22252,1.815799,-0.054791,53.680733,-4.64433,1.0
-0.202969,35.119727,1.0,0.0,0.0,-33.27512,-14.165375,0.0
0.0,27.489331,0.161765,-1.37708,-0.990241,-30.302335,3.975114,0.0
-1.0,35.498745,0.0,-0.234367,-1.0,-28.553132,32.37179,0.0
-1.183488,26.583611,1.0,1.0,0.645477,6.700683,3.807964,0.0
1.0,31.183018,0.998547,-1.163276,-0.56733,-17.451099,7.506119,1.0
1.0,35.678989,0.98736,1.412182,0.274258,37.57442,-10.132992,-0.457813
-1.0,23.687461,1.0,-1.0,1.152188,36.566204,12.334695,-1.0
-1.0,37.254411,-0.72432,0.0,0.473473,10.592587,-18.059571,0.0
-1.0,28.325089,1.0,1.0,0.26351,-2.200067,30.626508,1.0
-3.130986,37.226159,-1.0,1.0,-1.0,-9.626357,-21.684473,1.0
1.0,22.897132,0.0,0.205001,0.0,28.45665,24.710256,-1.0
-1.052503,23.986637,-0.351051,0.981765,0.16213,15.1924,1.876874,-1.0
0.805371,34.31511,-0.261937,1.0,0.0,-19.953191,33.683335,-1.0
0.009399,23.149216,-0.963222,-0.482556,-2.771963,-44.643088,3.788212,0.789824
1.0,30.995218,1.0,-1.0,0.572155,-9.950303,17.259422,-0.903214
1.0,33.54133,1.0,0.395948,1.0,-18.994711,-11.790285,0.939172
1.0,31.821383,1.082867,0.0,1.0,20.008091,1.342565,-0.288552
-1.0,28.466227,1.0,1.0,-1.401766,17.965671,17.817876,0.0
0.0,34.349762,1.0,-0.068066,-1.21946,-34.981621,22.388588,0.239162
0.0,35.030936,-1.0,1.799175,1.0,-8.194553,-4.599507,-1.0
1.0,37.460329,-1.0,0.980165,1.0,-15.187766,-19.192019,0.781348
1.878535,36.425357,-1.0,-1.345662,1.370252,44.483927,-11.291143,0.035181
1.002439,25.145552,0.299042,1.0,1.0,45.955917,33.070867,-1.0
0.0,36.427009,-1.904367,0.0,1.0,34.427214,6.332189,-1.0
-1.0,24.155338,1.0,1.0,0.615319,-30.202509,-16.836039,-0.663031
0.350119,30.428981,-1.560246,1.0,1.0,47.082605,-10.814333,1.0
-0.089399,39.228646,0.0,-1.0,-0.155149,55.237268,1.288226,-1.02956
1.0,26.499449,1.440863,-0.943887,1.0,-21.899977,3.825488,-1.0
0.0,31.472044,-1.215341,1.077173,0.0,32.808408,15.953472,-0.263934
0.0,29.117464,0.0,1.0,1.0,-39.97046,7.035934,0.0
1.89782,30.204689,1.422209,-0.06314,-0.870889,13.232844,18.681497,1.0
1.0,24.887695,0.0,-1.589201,0.260388,17.276222,33.868514,1.0
0.685859,24.61997,-1.0,1.164189,1.0,57.70163,19.370819,-0.681851
-0.461116,22.744637,-0.610412,1.0,0.0,-32.621263,32.033331,0.541988
2.472832,26.762944,0.0,-1.011129,1.0,32.228825,-10.966426,-0.455307
1.0,34.607166,-0.764508,1.0,-0.534433,-15.149035,17.489839,1.0
-0.567139,23.500044,-1.0,-2.179783,-0.804015,16.089867,-14.774844,-1.0
1.0,35.42616,1.0,1.0,-0.14543,-47.052346,28.875255,0.0
-1.02651,27.164705,-0.806866,1.0,1.0,59.80951,26.018479,-3.236287
-1.408771,34.258053,-1.0,0.592869,0.544566,-46.863948,-16.276127,-1.0
0.21733,32.223472,-1.0,1.0,-1.211419,17.228759,-9.971475,-0.62899
-1.0,33.985463,-1.363156,0.0,-0.162095,15.02721,21.356886,1.0
1.0,22.236517,-1.113561,0.028676,-0.424587,-44.411259,16.357478,1.0
0.399691,31.55888,-1.0,-1.19152,2.020694,43.969862,11.012322,0.0
0.0,21.891342,-1.0,-1.0,-1.0,26.297939,33.905356,0.0
-0.688355,32.847466,-0.223829,0.846926,-0.235884,-14.314565,-12.926663,1.0
0.914017,24.792979,0.247052,0.0,0.0,-15.461955,-10.437782,0.0
-1.0,27.242363,-1.0,1.0,-0.243981,20.864249,30.857458,0.0
0.0,38.246817,1.0,-0.702876,0.0,59.068126,19.088875,-1.0
0.0,21.969006,-0.255807,0.0,0.0,11.997306,-1.846337,0.343671
-0.054918,33.15355,1.0,-0.12779,-1.0,-34.131129,4.062954,-1.0
0.869073,23.325916,1.384838,0.0,0.0,7.879102,-1.707459,0.0
0.0,25.526062,0.0,1.0,-0.799067,60.727836,-5.729209,0.0
0.0,38.079096,0.0,-1.0,-1.227315,30.310381,-21.057298,1.0
-0.592659,30.050774,-0.071193,-0.879486,0.41712,-16.711548,-16.374626,0.0
1.0,38.661018,-0.057253,0.684384,0.0,43.648658,-20.18284,-0.014058
-0.285362,26.863407,0.0,1.900214,0.0,24.676668,21.331335,1.0
1.0,34.11791,1.0,1.0,-0.627534,1.18801,-16.278536,0.728427
0.473941,24.412102,-1.0,-1.0,-1.801303,55.019027,-3.589303,0.344709
0.03149,36.492168,-0.078213,-0.514638,0.0,-21.743767,20.584191,0.0
0.0,32.882093,-1.0,-1.0,1.0,-15.98656,12.501493,-0.059566
0.0,32.815234,-0.68994,1.0,1.0,18.741648,9.777916,-1.0
1.0,23.794929,-1.0,0.119045,1.093564,-37.207281,-14.990035,-1.0
-1.0,23.477056,0.0,1.0,1.0,18.787211,-5.528406,-0.78515
-1.0,25.547421,-1.0,1.0,-1.248326,-27.119817,9.069771,1.039052
0.0,25.340755,-0.068159,-0.48822,-1.0,-27.530662,-2.537289,0.0
1.0,31.457513,0.456623,0.0,1.0,-40.415129,21.005943,1.918449
1.0,26.408403,-0.22925,0.0,-0.427643,52.627077,-2.326267,-0.193672
-1.0,22.396701,1.0,-1.0,0.0,41.499945,8.99938,-0.205856
0.0,28.476366,1.0,-1.0,0.46672,-4.154774,-16.017352,0.0
0.0,34.38582,0.557917,0.009671,0.102813,19.033804,18.464088,-0.394718
2.019553,27.896849,1.0,-0.197736,1.0,-28.944982,-22.280195,0.108091
-1.0,26.65871,0.230701,1.0,0.026066,22.045308,13.561339,1.462497
1.0,35.354971,-1.0,-0.500282,0.0,26.722491,30.604164,0.070259
1.0,37.839998,0.82103,1.0,-0.054919,-14.211147,27.926027,-1.0
0.152542,24.092696,-1.0,0.430628,1.0,29.098039,36.136974,1.0
1.314477,36.229389,0.0,-1.0,-1.0,21.806169,-5.311186,-1.0
-1.671776,27.384563,-1.30571,-0.852322,1.0,26.673633,-11.629926,-0.020414
1.0,37.246619,-0.091257,-1.162122,0.464065,-26.057206,33.306753,0.0
2.07609,22.164183,0.0,1.0,0.654433,57.907955,-14.410562,-1.417385
1.0,34.849041,-0.313289,0.934175,-1.0,37.5478,-19.069962,0.16808
-0.387696,27.709445,-1.0,-0.012241,1.0,-10.122643,6.959512,-1.825699
0.0,33.659894,1.0,1.074104,1.0,-34.982048,19.880025,1.361106
0.612293,37.832585,1.0,0.0,-1.0,22.957838,-2.389958,-1.0
-1.172898,32.042595,0.347674,-1.256768,-1.0,-18.068294,26.435356,1.0
-1.0,27.858267,0.0,-1.0,1.085493,-29.947954,-7.525994,0.0
1.042698,30.339341,0.366534,-1.0,0.0,-34.727683,22.383769,-0.147697
0.0,22.849577,0.522167,-0.863824,-1.0,33.673665,33.386898,-1.0
-1.0,32.120152,0.0,0.0,1.0,-28.566657,20.456168,0.940649
0.0,35.671527,-0.934783,2.117664,-0.739483,-45.457946,-11.497064,-1.0
1.0,37.997925,0.790883,0.0,-0.068922,-28.848879,15.613204,-1.0
0.0,38.925791,0.0,-1.0,-0.294664,1.818847,11.427413,-0.08077
0.0,30.012874,0.0,-1.0,-1.0,40.871158,29.201231,-1.630486
-1.0,32.83738,0.0,-0.823007,0.0,19.402798,-1.045147,-1.0
-1.144413,25.897477,0.0,-0.056699,-1.0,54.863187,-2.255099,0.048716
-0.187664,34.80132,0.0,-1.012245,0.021086,-37.948646,34.068964,-1.0
1.428471,23.036206,-0.154599,1.0,0.423598,-35.931319,-0.371221,0.353819
0.0,24.311292,-0.765886,1.302371,1.0,33.948479,9.259771,1.107314
-0.271142,34.783853,-1.682642,0.0,1.0,-42.340811,27.39996,1.0
1.0,38.473213,-1.0,0.479543,0.232384,-37.578836,-17.599685,-1.0
-1.0,23.371385,1.0,-0.893467,-1.527346,-35.485806,36.167481,1.0
0.307446,30.02729,0.129808,1.0,-1.466747,-6.110587,-0.337958,1.233739
-0.665911,32.87303,1.0,-0.939361,0.0,48.661771,-21.623176,0.0
-0.108431,38.96215,-1.0,1.364416,0.0,-18.178872,30.120814,-1.0
0.0,38.814694,-0.183034,-1.916407,-1.590578,25.948641,6.502261,-1.0
-1.0,38.422854,0.0,0.090529,1.0,-24.226015,11.367351,1.273447
0.208721,30.145605,-1.0,-0.66996,0.0,19.982586,33.10841,-1.871759
-0.152827,23.325339,-0.16084,-1.895343,-0.93975,-14.493499,20.190622,-1.0
0.0,29.844248,-0.153099,-0.506165,-0.406876,-32.282894,31.234376,0.0
-0.262008,25.25627,0.494065,1.0,1.0,-45.071167,22.032613,-0.731939
1.0,39.678412,-1.789305,-1.0,-0.744936,-19.603408,22.915843,1.0
0.419252,39.164775,0.0,1.0,-1.319919,-40.312762,34.701455,0.0
0.644023,35.35186,0.0,-0.15952,1.0,7.636647,-10.889231,-1.0
0.137973,21.844773,1.0,1.0,-1.211766,-7.127249,-0.672394,1.0
1.0,29.660755,-2.107051,0.0,0.0,-43.131443,32.028751,1.0
-0.037829,24.904795,-1.0,-0.725209,0.258565,-4.294223,14.456339,-2.109861
0.0,33.130084,1.0,-0.491959,0.0,43.736548,-11.277463,0.240824
0.623617,34.12829,-1.0,0.0,-0.50992,12.353192,16.026234,1.969193
-1.0,36.376977,0.0,0.0,0.844611,-42.038504,36.40662,0.0
0.925592,36.289953,1.0,-1.0,0.0,-44.622985,0.577199,0.0
-1.0,35.41769,1.0,-0.629222,0.831921,55.218613,-19.184448,-0.64286
-1.311311,37.388566,1.0,0.0,-0.580421,-25.606765,-5.210108,-1.0
1.0,34.225526,-0.689051,0.815126,1.0,-38.613369,-13.246044,-0.933967
-0.175279,30.279271,-1.005652,0.217541,1.346766,-47.043621,25.857285,-1.0
-1.0,23.499455,0.0,-0.87946,-1.0,58.295356,28.035604,-1.092088
0.349495,31.49886,0.564165,0.390152,1.43613,60.496915,20.052255,-0.687202
-1.0,27.998967,0.51801,1.0,-1.0,15.339585,6.809572,-0.946112
-1.0,37.319167,0.0,-1.0,-1.0,-3.856196,3.755463,1.0
-0.097509,22.794938,0.0,1.0,1.0,-21.036231,-5.892348,-1.0
1.88903,28.626869,1.0,-0.455696,-1.0,45.271321,23.094648,0.324833
-1.258939,26.655082,1.0,0.454181,-2.085992,45.701256,-16.643859,-1.0
0.39302,31.585783,-1.0,-1.0,0.0,30.302665,17.569607,0.0
0.0,22.715835,1.0,0.0,-1.0,40.412597,-15.146426,1.0
0.0,30.755306,-1.957608,0.527624,-0.585056,-26.073734,-19.346833,1.0
1.0,37.998451,0.0,0.870307,-0.910862,36.068236,9.473016,-0.142838
1.0,34.534976,0.70901,-1.178848,0.027541,-17.793329,-1.704515,1.200779
-0.855662,36.83202,0.822296,-1.0,0.0,-20.674379,-16.614389,1.0
1.0,25.014156,-1.368556,-0.839924,2.850269,-40.140384,-13.507544,1.401928
0.0,25.101867,0.722434,0.115122,0.840382,-21.180877,-1.502143,-0.302759
0.533404,38.910529,-0.630885,0.779046,-1.074498,-22.85535,14.173326,1.0
-1.539602,31.885388,-1.0,0.0,-0.503821,60.377826,31.844893,1.608577
1.0,32.235405,0.0,0.0,-1.0,39.769695,29.105204,0.0
-1.0,36.633426,0.0,-2.0654,0.118289,-21.459195,-8.519157,0.0
0.0,36.652516,-1.0,1.676785,-1.988144,-9.141979,-14.867882,1.280127
-1.224955,25.153915,0.0,-1.580097,-0.554959,1.038445,23.127712,0.0
0.0,36.241983,0.822898,1.634614,-1.760575,-31.325991,5.661424,-1.0
0.0,24.74964,0.611307,0.007279,0.533698,52.92241,24.89925,-0.532513
-0.539769,36.085947,0.0,-1.434364,1.0,41.369986,27.94023,1.0
-1.0,37.09983,-1.064697,1.0,0.617341,35.386452,-0.035095,-1.0
-1.0,28.466941,-0.406687,-0.175689,-1.447519,-15.24421,-4.795193,-1.029013
1.633533,38.528385,0.861202,-0.078957,-1.0,-44.129832,0.971989,1.219157
-0.027147,39.11657,0.381715,-0.212349,0.838951,-5.67366,-0.043641,1.0
0.0,31.717089,-1.0,0.482049,1.0,53.148971,-1.075012,1.0
1.0,30.215319,-1.0,-0.325279,-1.0,49.820464,-14.770169,-0.725201
0.304114,39.464259,0.674468,-1.0,-1.0,-36.21227,22.919997,1.0
1.62918,38.35767,-1.0,-0.660669,1.522494,32.702876,-3.395006,0.034273
-1.0,24.845272,0.140385,1.0,1.442949,39.740487,18.125016,0.377896
-0.700465,26.298009,-1.92989,-0.973538,0.0,-5.077169,0.610553,-1.0
1.361024,25.961971,0.0,-1.0,0.0,37.315921,27.432844,-1.269557
0.0,32.263295,-0.047912,1.825126,1.0,-25.43687,-17.142526,-1.0
-0.727108,27.475823,-1.0,0.273099,0.13542,-3.048024,23.415007,0.0
0.0,33.548195,0.266727,-1.0,-1.0,49.73085,-1.632998,-1.0
1.0,22.385741,3.172005,1.0,0.0,25.624047,31.032803,1.263585
-1.790373,31.673888,-1.0,1.0,0.0,15.599512,-0.834207,0.0
0.507676,36.638543,-1.0,0.0,1.0,-34.811293,10.549284,0.0
1.0,22.182989,0.352943,-1.0,0.335024,-33.380609,-1.409999,0.128261
-1.0,31.271643,-0.050232,0.37654,1.0,41.650988,36.048851,0.316265
0.390745,26.114025,-1.117933,-1.0,1.253876,20.322971,29.653424,-2.183746
1.0,23.017807,-1.0,-0.030865,0.0,-30.462919,2.333475,0.346134
0.354362,39.71086,1.0,0.128474,-1.0,10.99431,34.166117,1.54789
-0.729315,38.213789,-1.839114,0.0,-1.0,31.690769,20.83382,1.0
1.185475,27.273911,-1.68352,-0.018518,0.0,9.54481,29.241558,0.700025
0.371318,37.488998,0.0,-1.0,1.0,55.043339,-1.845953,0.0
-1.0,24.424137,-0.590351,-1.0,2.500982,-15.66161,28.843225,1.0
-0.227866,26.673619,1.0,0.0,1.0,-44.454173,27.618462,-0.422702
-0.121336,30.714735,-0.878225,1.888314,1.0,-2.04967,16.186175,0.309378
-0.264824,32.289449,0.829436,0.0,-1.345299,-25.978005,21.29658,0.0
-1.0,35.184998,-1.36378,-0.378635,1.754853,-32.352135,7.507719,-0.364893
-1.0,26.710166,-1.865861,0.0,0.0,-7.837101,-3.590994,0.0
-1.027081,38.613151,0.766214,-1.251663,-1.025498,-25.480357,10.597819,0.0
0.0,24.305608,-1.0,1.0,0.0,-32.668107,31.426318,0.110246
-2.118528,38.663956,2.447199,0.0,1.0,22.829709,4.31601,0.0
1.0,33.967664,1.0,1.0,-1.0,4.431298,28.15705,0.963797
-0.218131,35.571757,1.099753,-0.244127,-0.664704,-10.85863,25.189076,-1.0
1.0,25.739441,1.366125,-1.0,-0.056063,-35.298407,-12.004297,-1.0
-1.0,33.031962,-1.336428,-1.0,-1.0,1.908936,32.073568,1.0
0.35583,34.418264,-2.577183,0.032824,-2.353876,-27.444748,19.380175,1.0
1.0,29.070475,-1.0,2.130103,0.0,-41.978835,-17.385949,-0.376886
1.0,30.258334,1.0,0.0,-0.327106,1.489494,24.349637,-1.0
0.970646,32.198021,1.0,-1.0,-1.0,33.057446,-7.164006,-1.19756
1.0,33.508925,-1.884102,1.0,0.0,-25.35859,6.515424,-1.397361
1.0,28.103451,1.0,-1.0,0.0,20.391529,30.255848,1.0
-0.450044,32.310422,1.0,0.0,2.011193,30.713282,4.973155,-0.947832
0.0,34.283118,0.077489,1.0,-1.0,-9.157474,-7.264451,0.842921
-1.591115,28.403687,0.885355,1.0,-0.557544,-5.711464,-8.873142,1.0
1.0,34.440934,2.177437,2.709268,0.0,28.392488,-0.644975,0.0
1.0,33.375147,1.0,1.0,0.283682,55.77127,22.39825,-0.249687
0.074547,30.900823,-1.123222,-1.0,1.0,60.45,17.554007,2.039736
0.944938,32.145387,-0.708071,0.298947,1.111078,12.070471,35.557325,-1.0
-1.708664,26.634539,-1.829904,2.22337,-0.301288,44.130865,-21.148737,1.0
-0.047668,33.184259,1.0,0.0,0.0,39.182884,30.757767,0.630742
-0.175621,38.878114,0.53242,0.0,-0.999589,7.733431,34.439661,-1.707898
-1.094736,34.129048,-0.218652,0.984722,1.0,14.066901,-4.968744,1.529114
-0.289422,31.34036,0.0,-1.0,-0.845348,-44.123602,32.405951,1.918039
-0.367412,27.748692,-1.0,0.0,1.321431,-1.959929,0.703381,0.070622
1.792393,36.447916,-0.853873,1.0,0.0,-38.927349,23.563824,1.082229
-1.0,37.265316,0.0,-1.0,-1.0,25.119317,25.971294,0.331044
-1.0,28.285522,0.0,0.0,-0.431582,35.036158,-6.852382,1.0
-1.164452,26.652147,-2.346711,0.457921,0.201949,-14.195428,-1.456542,0.0
-1.0,27.061202,0.917371,-1.0,0.0,6.681719,-21.037867,0.400787
2.502095,33.580781,1.0,-1.0,0.915377,-43.942042,19.449965,0.0
-0.015722,38.265708,1.0,-1.66189,0.0,53.781324,34.381013,1.0
-0.816348,38.254842,1.0,-1.314848,-1.0,49.222695,-0.450956,1.0
1.0,32.157594,0.0,-0.92743,1.0,-6.663306,9.041345,-0.236102
-1.076761,24.116062,-0.120093,0.0,0.69322,-12.703139,-10.904118,-1.0
-1.48027,25.755336,0.0,0.727886,0.0,15.677062,-10.491207,-1.18684
-1.0,39.291546,1.024093,0.0,-0.172802,-9.401985,25.20034,-1.019209
0.595025,23.849817,-1.129002,-1.0,0.0,-25.830863,31.063609,-1.122284
1.0,25.17477,1.0,-1.327801,0.331517,-0.04716,21.846008,-0.508887
0.0,25.170913,-0.489104,0.194549,0.0,-17.893442,7.522366,1.0
0.021271,37.747435,-1.0,-0.550626,-1.205476,51.868232,-1.06336,0.0
-0.263278,36.032175,-1.0,-1.858155,1.0,32.101237,-12.475322,1.0
-1.361143,24.379255,-1.0,0.0,1.0,2.807641,16.708747,-1.21935
1.692275,39.591611,0.197347,-0.355825,0.143375,25.534568,21.135358,0.560375
0.580067,29.725533,1.0,-1.0,-1.650627,54.852228,-21.07195,0.0
0.0,25.990475,1.0,0.870371,0.0,56.074898,5.069706,1.0
0.0,38.944326,1.0,1.0,0.0,-39.920608,4.439065,1.0
-1.0,22.175877,0.833575,1.0,0.0,-24.396304,-12.49177,-0.719141
-1.0,32.194087,0.713062,0.0,0.553213,-37.586542,-10.559077,1.0
0.0,35.435107,0.0,-0.930166,-0.349032,7.306432,9.246285,1.0
1.329397,39.333216,0.251232,-0.871272,-1.298936,-10.912059,-20.312376,-1.0
0.0,27.500434,-1.0,-1.0,-0.292286,5.395685,23.710774,-0.762771
0.0,21.937355,0.0,1.0,-1.0,-25.217752,-16.553756,-1.0
1.516376,34.348989,1.0,0.067488,1.592125,24.644612,32.708312,1.0
-1.0,39.676294,-0.984915,-1.0,0.0,56.001325,-8.000976,0.0
-0.472554,26.70601,-0.035233,0.318658,0.0,-39.303243,3.995251,0.0
-0.031711,29.07856,0.0,0.0,1.0,-42.918843,3.403866,-0.723838
