dw_ψ20,gy_φ11,jl_λ72,bh_μ3,mk_ξ4,bh_μ5,xr_λ76
-0.061653,27.481239,-2.413306,-30.807879,60.763256,0.687027,-0.737811
0.0,30.848579,-7.053446,-0.572157,62.798172,3.009998,-1.0
0.0,16.425356,-2.87863,-64.162294,46.741507,1.368811,0.286051
-1.0,24.495958,-10.466371,-50.610037,46.870129,1.748649,-0.59854
0.319455,20.886201,-7.367357,-48.666684,52.518275,2.712552,-1.0
-1.748279,3.038672,-2.514753,-90.416889,51.096464,1.285571,0.0
1.347992,11.327765,-2.501376,-80.648993,74.070444,1.856102,-1.062019
0.596387,25.154624,-9.045997,-19.671673,48.696645,1.235838,-0.465233
1.0,-2.275048,-3.352515,-39.029918,78.119354,2.352629,1.0
0.061236,-1.475935,-7.771002,-66.448189,60.705175,1.486723,1.0
0.0,22.902952,-3.089228,-85.998759,65.072985,2.160693,-1.0
1.503213,26.310114,-6.383102,-92.674391,74.349737,1.343395,0.427126
0.072378,1.510516,-6.466242,-42.512144,68.55476,1.683034,-1.0
0.0,3.555314,-8.15047,-53.503932,48.127056,1.732073,1.0
-0.14544,4.56598,-2.795985,-4.577384,52.027688,1.23456,1.0
1.0,25.30279,-4.907924,-62.676641,52.176101,1.678807,-1.173068
0.0,30.476821,-1.108676,-35.575321,68.530596,2.160945,0.0
0.851392,7.499339,0.657415,-11.738505,67.113001,2.337061,-2.140957
1.0,2.742423,-0.806285,-34.502714,46.434793,1.413405,-1.0
1.623165,4.073244,-0.863459,-15.230345,66.876996,1.301637,0.0
-1.0,-1.537888,-7.369879,-37.001563,60.290044,0.835134,1.0
0.0,20.383495,1.079291,-23.246543,50.946888,1.11969,1.484668
-1.0,20.733422,-1.296357,-79.95016,60.208082,2.156868,-1.0
-0.451968,-0.284386,-7.751715,-87.416656,60.845845,2.019554,1.890667
1.0,11.397283,-18.456557,-70.476388,78.991726,1.853703,0.119922
0.0,12.892548,-1.594343,-87.145123,48.348801,0.898812,-0.100165
1.0,29.22801,-7.995623,-3.399544,61.869773,1.130623,-1.0
-1.0,11.119228,-7.886777,-13.012112,69.789942,0.672542,1.0
1.0,22.466767,-5.738023,-48.547971,75.924822,2.489859,-1.0
1.0,30.215188,-2.129083,-12.948632,74.781954,1.667196,-1.0
-1.015064,22.275049,-9.508813,-61.418252,51.543511,1.397373,1.0
-1.0,6.393274,-8.164706,-92.306856,79.572291,1.716237,-0.336309
0.304056,0.408556,2.227652,-88.202318,47.064234,1.636491,-2.101339
1.0,0.075631,-1.468473,-46.822992,71.155153,1.689493,1.0
-0.636159,4.156273,-5.409923,-17.376125,79.676424,1.868948,1.0
-1.441756,23.258847,-1.112534,-71.516308,49.941223,1.167864,-1.0
-1.0,0.014664,-5.596676,-90.445472,70.8452,1.220741,-0.4369
-2.274619,7.223239,-8.508026,-63.937264,58.296769,1.940554,0.760655
0.956145,26.002658,-2.232243,-84.954194,70.746078,2.084751,0.0
-1.0,29.554215,-6.041546,-18.198524,72.811856,1.70584,-0.969839
-2.132727,11.271754,0.053798,-50.211243,76.59556,2.105559,1.0
1.409666,17.414001,-3.303524,-51.4768,63.740708,2.216827,-1.0
1.0,25.928951,-10.064175,-16.901148,47.779652,2.352632,0.220968
2.353475,1.174345,-7.587641,-93.027605,59.186957,2.209158,0.395899
0.45213,23.855791,-9.383637,-37.88254,49.739058,1.437693,1.349444
-1.0,0.736255,-4.049934,-84.320381,78.92972,2.294255,0.616845
1.0,0.363892,-5.690018,-10.229728,73.299487,1.866757,0.152219
-0.382875,14.747752,-4.275797,-82.888913,77.456862,2.138654,-0.608481
1.0,7.187107,-0.783593,-19.510302,69.156143,1.56924,0.298875
-1.0,27.203858,-2.921363,-93.121235,64.80113,1.347257,-0.105966
1.18528,6.213121,-1.432177,-19.930994,63.484993,1.265879,0.100933
1.0,27.868901,-4.760845,-25.195542,48.530102,1.135655,0.497932
-1.44345,6.438872,-9.598846,-69.518652,72.831408,1.499274,0.840906
0.168631,23.814412,-6.881035,-59.124099,78.363114,2.163637,-1.0
-1.0,27.140833,-7.358657,-56.655957,70.134263,2.645943,-1.0
0.0,8.561577,-4.138356,-56.838689,56.359408,2.440924,-0.8631
0.0,11.33231,-7.334355,-62.296191,65.775814,2.125388,1.0
1.068625,20.262413,-0.882048,-65.487711,49.740548,1.276971,1.0
1.288743,9.279131,0.493776,-72.005893,71.364216,1.044405,1.0
-1.476182,-3.784076,-4.594042,-5.398899,52.745533,1.703588,0.1172
1.0,-0.820077,-7.421438,-49.927271,65.252679,1.216018,1.0
0.402472,9.43157,-5.024181,-26.361707,46.403662,1.740009,0.0
-0.671928,22.129632,-5.020471,-53.106951,77.385553,1.829118,0.537597
1.422685,17.30477,-5.561042,-80.799121,48.568654,1.532854,0.0
-0.054469,7.391925,-7.751151,-66.966883,45.984619,2.054305,-0.227454
1.0,11.953353,-17.363353,-36.996963,53.896145,2.060587,0.007307
0.151358,11.739728,-2.633364,-80.057958,46.704563,1.421632,0.0
-1.426239,22.482713,-0.189531,-40.851143,63.232558,0.890165,1.0
-1.0,6.62878,-4.047737,-73.80655,69.557204,1.816236,0.0
-0.634198,3.271923,-1.19441,-28.550809,45.958555,0.932005,-0.282293
0.199076,4.616207,-6.674755,-2.477806,49.708257,1.802506,1.0
0.0,17.929505,-4.696604,-60.603469,54.302222,2.420229,-1.0
0.692384,26.034486,-3.85534,-16.121218,46.328351,1.407936,1.0
1.0,29.670012,-3.813488,-37.553226,48.165091,2.16017,-1.0
-0.250443,22.746619,-4.737527,-24.409812,61.583173,1.421067,1.0
-1.72279,20.884357,-2.725887,-40.694591,45.691582,1.428046,0.952918
-1.0,25.503597,-1.918156,-44.101791,71.416234,1.239194,-0.226195
-2.031858,3.379017,1.144797,-15.124445,48.885243,2.22438,-0.060862
-1.0,20.527616,-11.944596,-8.436218,75.755231,1.513506,1.0
0.648439,22.942223,-2.496521,-77.266244,72.706093,2.028828,0.0
0.025336,10.051178,-4.76231,-85.841632,44.939794,2.380994,1.689057
1.0,17.962572,-3.342008,-41.529883,62.266778,1.591506,1.070282
-1.0,20.545725,-1.801343,-53.317202,72.474674,1.039846,1.0
1.725438,-2.744901,0.891744,-92.375956,79.02969,2.214081,0.300133
1.0,2.568433,-7.442689,-35.121527,72.797858,1.557042,1.0
-0.668205,19.106656,-5.714016,-89.541765,58.617155,0.878907,-1.0
0.973921,13.547292,-3.734251,-36.884073,52.389769,1.475733,0.0
1.543239,24.499477,-5.698769,-28.445421,68.677217,0.979985,0.157165
-0.807341,17.761142,-7.908516,-75.234012,64.535807,1.627401,1.0
0.0,3.799333,-1.549183,-36.824498,63.00824,1.854631,1.0
-1.942504,16.96559,-6.80575,-27.445767,64.543134,1.882022,0.702786
-1.0,-3.495633,0.975743,-65.497439,58.585798,0.354341,-1.0
1.0,1.863772,-4.775329,-52.030386,67.794677,1.638743,-1.0
0.441482,17.658202,-6.13852,-43.842656,71.026168,2.537294,0.0
-1.0,-2.020052,-6.94997,-61.693943,51.00696,2.129444,0.780275
-0.699898,4.011412,-4.429172,-61.694863,78.697079,1.605165,0.0
-0.679615,17.437142,-7.516691,-77.495137,77.271987,0.956172,1.067101
0.983878,8.409259,-2.994896,-88.354987,53.719145,0.849916,-0.578969
1.873759,29.922827,-2.693096,-67.104359,74.883519,1.244089,0.0
0.0,29.699899,-10.618332,-49.290153,73.018491,1.423173,1.0
1.271844,21.974095,-3.868936,-39.567831,51.781565,2.32045,0.658382
-1.941842,10.753661,-6.064554,-55.022653,51.028749,0.721423,-1.0
0.0,11.109674,-6.283317,-55.843016,45.864823,2.686208,-1.0
0.275245,25.953779,-9.479736,-17.507874,72.334575,1.453236,-0.076677
0.020627,9.191145,-2.977593,-83.336133,78.98411,1.587936,-1.0
-0.224868,6.978466,-9.366591,-6.613791,69.784899,1.69704,0.06307
0.676701,-3.7414,-7.687745,-48.410115,57.348225,2.359286,-1.0
-1.909325,17.692612,-4.367203,-22.632768,54.525417,1.087546,-1.0
1.0,26.164918,-4.48311,-36.950924,72.739112,2.055854,-0.010915
-1.938137,15.529431,-4.487424,-24.199654,47.629552,1.615547,0.0
1.0,26.928908,-4.913689,-72.707105,69.32165,2.350881,1.0
-1.0,0.955813,-0.746568,-72.649145,74.193056,2.54813,-0.75435
-0.150067,25.060814,-4.26377,-70.829537,46.807645,0.949157,0.0
-1.0,18.136658,-4.750103,-48.601144,73.918979,1.297298,1.0
-1.0,23.32425,-6.88591,-42.840918,63.262096,2.207091,1.0
-1.0,17.834389,-4.171896,-55.688379,53.481483,1.602615,-0.855822
-0.390937,1.418023,-3.820261,-12.025244,70.473563,1.835817,-1.0
1.334981,22.134551,-4.662643,-13.336809,79.636829,2.058179,0.0
0.303551,-2.694337,-7.451302,-58.06678,44.999617,1.965652,-1.0
-1.0,26.522098,-5.83581,-52.187817,56.106814,1.662364,-2.315417
0.0,9.870972,-3.682187,-42.222348,44.44901,1.740353,0.473862
-0.720001,27.378928,-4.951336,-89.251684,70.568386,0.866652,1.357558
-1.0,28.866586,-5.459179,-5.437598,67.36602,0.815455,-1.382894
1.0,29.477367,-1.500237,-79.684844,62.388293,1.952416,1.0
-0.788469,25.532889,-9.264522,-67.862186,48.783455,2.247074,-1.0
-0.823124,17.651785,-4.792651,-4.217117,53.055609,2.480425,0.680264
0.408532,19.001323,-10.600991,-12.219263,50.216917,1.580444,1.767167
0.401541,2.04504,-4.2124,-66.204691,77.190504,2.537482,0.504247
-0.531939,20.351602,-3.881539,-72.463019,61.842362,1.660465,0.328802
-0.155621,25.894661,-1.159293,-35.553533,69.471802,2.063744,-1.0
0.0,10.394183,-4.865857,-91.563406,44.186525,2.300495,0.662129
-1.0,23.394932,-3.866264,-51.980606,56.85669,0.851793,0.353871
-0.445492,17.655528,-4.41557,-9.851971,61.581884,2.044379,0.10766
1.0,6.029141,-7.284819,-74.697748,57.944026,2.424978,1.954993
1.975237,9.274884,-4.858361,-85.103882,57.662948,1.598624,-1.31828
-0.608933,30.811501,-5.482601,-21.471755,65.311922,1.319174,-1.0
-1.0,4.724705,-2.420591,-3.589378,60.708992,1.551707,-1.335725
-1.0,4.972298,-0.785108,-47.371024,76.945066,0.500101,-1.0
1.0,17.387973,-4.275096,-77.672801,73.499738,1.338046,1.01675
1.0,5.224733,-1.548843,-50.794545,73.032136,1.152562,-1.0
0.314367,26.282821,-7.221757,-76.297332,65.162952,2.359431,0.269218
-1.0,20.867675,-2.558492,-51.471617,64.403218,2.472114,1.0
0.0,15.431546,-6.197428,-42.690042,59.558473,1.509306,-1.0
-0.928286,19.940002,-6.972612,-26.411907,56.802396,2.754119,-0.260469
-0.052266,26.912467,0.157873,-28.284952,59.816281,2.84989,-0.435157
1.0,29.447706,-11.046118,-32.299246,50.386493,2.005944,2.270045
0.047982,12.57592,-0.541719,-5.59452,54.960222,2.137901,1.0
-1.0,13.991922,-5.033983,-13.803919,50.462887,1.517555,1.0
-0.325113,29.843231,-0.65258,-53.653465,51.003507,3.052907,-0.514875
0.909416,11.142549,-0.951882,-79.383581,65.579996,1.613006,1.0
-0.455539,29.548909,-2.208949,-25.787779,73.744886,2.004623,-0.500887
0.139853,3.446346,-9.054781,-77.245884,64.380129,1.419898,0.0
1.0,26.716301,-3.444937,-2.204425,71.057046,2.027964,0.902888
1.0,17.612678,-6.898367,-40.976255,50.881842,1.21003,1.184304
-1.0,28.606639,-5.471741,-54.250803,66.205711,2.445237,-0.410138
-1.0,8.120331,-0.26673,-73.282015,68.809684,2.423346,1.0
-0.455094,-1.284219,-4.925567,-1.95608,55.015947,2.290815,-1.854473
-0.326891,9.248044,-2.071393,-67.337706,59.193149,1.380279,1.0
0.0,9.459417,1.332147,-66.021585,77.266593,1.98191,-1.396771
-0.93633,28.430919,2.384033,-40.181819,65.231533,0.991795,0.713329
0.0,24.616986,-4.150231,-18.90734,46.272375,0.316417,0.629543
0.951837,-1.233615,-4.076577,-33.20657,77.208205,2.521046,-0.903625
1.220157,13.922153,-2.001038,-92.864687,79.879208,2.3245,0.0
0.0,11.555894,-6.15778,-46.634645,47.786937,1.924663,1.073019
0.479761,26.010492,-1.675437,-73.864965,78.938475,1.779568,1.254487
-1.0,29.134192,-7.746438,-60.857046,66.819983,2.545462,0.0
0.0,20.147856,3.9177,-41.07372,62.697432,2.474865,-1.0
0.0,-2.327088,-4.660334,-24.926968,76.945393,2.031849,0.0
0.0,28.355129,-1.834006,-24.398369,72.972693,1.874776,-1.0
2.018504,2.11763,1.423838,-36.433656,63.192998,2.202718,1.0
1.0,-0.957889,-9.025925,-90.986353,62.5021,1.838545,1.0
0.070407,3.387475,-2.29859,-55.306045,78.057283,2.887188,-1.0
-1.0,15.495105,-0.804089,-44.244703,71.769965,2.049863,-1.0
0.0,20.471048,0.309085,-81.360917,75.886796,0.874815,1.0
-1.0,22.574718,-2.18056,-76.086769,51.214386,1.804044,1.0
0.931328,22.300286,-3.489306,-41.529185,63.641385,2.969965,1.0
-1.055233,3.590554,-3.756406,-72.634646,44.16902,1.729552,0.0
1.0,19.617038,-1.748236,-0.138792,63.805284,1.375191,-1.0
-1.0,3.265025,-2.029393,-70.589146,50.855562,2.28953,-1.0
0.647638,1.613572,-3.659522,-24.861504,71.757576,1.424873,-1.0
-0.011119,29.990962,-6.531235,-4.906293,69.859793,1.746087,-1.907296
0.0,11.818416,-6.920454,-47.784105,45.965338,1.934677,-1.0
-1.0,15.725263,-5.143321,-27.183777,63.488655,2.222551,0.0
0.283241,4.358305,-7.257267,-61.774454,59.596107,1.250759,-1.0
-0.488609,21.363814,-8.818541,-10.126475,49.92661,1.719704,-0.826444
0.0,12.771393,-3.206843,-80.033378,51.981051,1.667111,-0.067692
-0.602561,14.60259,-5.122923,-51.507763,59.928363,2.11513,1.0
1.0,14.087574,-8.97936,-73.461144,76.332838,1.910965,0.0
0.324904,26.882109,-4.71912,-54.388509,51.422598,1.456635,1.574225
-1.0,13.547819,-7.392192,-9.007933,74.74785,2.071124,1.0
1.0,-0.758369,-2.64798,-34.10713,59.940907,1.478162,-1.0
-0.186645,0.460832,0.601638,-72.983565,64.015694,1.592838,0.0
0.0,6.859479,-7.839866,-51.922147,56.065451,2.177109,-1.0
-0.415373,-2.228939,-2.176176,-14.976541,52.331772,1.762192,1.0
-0.457515,3.99427,-5.946819,-55.63811,78.475115,1.81392,2.774405
1.0,24.065389,-5.37523,-91.438892,67.941028,2.55489,-1.0
-1.0,28.325078,-4.940812,-33.03861,60.099197,1.825872,1.0
-0.555619,7.237033,-3.979937,-85.267291,60.475863,2.419917,-1.775574
0.247387,11.214436,-4.293004,-35.976271,58.421194,1.970596,1.0
-0.183552,0.26056,-6.636154,-89.081965,72.257029,2.365326,-0.979543
-1.0,25.973886,-4.735895,-2.793788,56.750402,2.545679,-0.110911
-1.229056,10.486343,2.963134,-58.235242,66.477691,1.738236,-0.983828
1.0,9.467966,-3.921117,-37.082945,68.838546,2.027474,1.0
0.0,9.267474,-8.877667,-34.317954,66.664351,1.739586,-0.298712
-1.0,0.639806,-10.796041,-9.15851,77.747565,1.569941,-1.077912
-0.92364,19.913185,-5.734978,-42.295677,57.339674,1.367475,-0.561182
-0.955559,22.630767,0.730526,-77.027046,77.603264,1.726277,-1.0
-1.0,20.961459,-2.026071,-41.102334,68.422538,2.362019,-1.60255
0.729626,-1.055278,-6.048351,-80.477682,46.609005,2.567593,1.555323
1.0,24.773898,-1.899663,-46.188108,74.700276,1.969526,1.0
-1.0,29.617684,-1.878823,-89.931867,47.122488,1.663783,0.018958
0.0,11.776094,-2.049986,-10.91756,67.884328,2.408217,0.116138
-1.229947,19.51418,-4.032113,-75.963945,65.807413,2.202448,0.749628
0.0,23.556476,-1.867807,-91.156213,55.857392,1.321126,1.0
-0.877719,1.216704,-2.572531,-22.593275,56.101932,1.908707,-1.0
0.0,-1.46428,-10.503921,-14.446634,69.086179,2.103135,-1.0
-1.0,20.224214,-2.334194,-48.563235,53.053409,1.951964,1.0
0.156351,8.125868,-4.599831,-35.702501,45.823381,1.601886,-1.0
0.0,0.097361,-9.209419,-75.41273,68.405134,2.254787,0.468358
0.861597,11.74557,-7.756179,-86.920933,66.192639,1.487556,-3.116326
0.901071,11.405918,-4.254501,-10.828092,49.107216,1.747244,0.0
-1.0,17.47024,-2.884148,-45.409779,63.242793,1.797119,0.0
-1.0,16.229464,-7.48396,-13.018961,59.961901,1.508586,-1.0
0.0,24.52891,-6.443983,-50.594162,57.572089,2.102681,0.835721
-1.0,6.514343,-7.358583,-73.939966,50.519612,1.539431,-1.454903
-1.0,7.744915,-3.462515,-80.2249,60.524098,1.216091,0.997221
1.0,18.16421,-2.532453,-88.806915,71.310195,2.347035,1.0
1.0,28.173864,-6.456659,-44.377384,62.584266,1.213419,1.0
-1.0,17.082545,-3.084334,-28.178526,47.478703,1.160362,0.0
1.0,0.95021,-0.746545,-74.481753,79.747964,1.948254,0.0
-1.50595,25.138945,0.430597,-46.025675,60.114241,1.573152,-1.135531
-1.0,4.65686,-4.206462,-87.037344,71.968978,2.353373,1.0
-0.157042,12.636062,-2.540883,-43.806692,77.328889,1.060157,-1.0
0.0,29.154511,-1.001991,-50.429767,71.385885,2.400462,-0.611512
0.0,14.871819,-7.495676,-23.068823,68.403853,1.723326,-1.0
-1.0,0.790687,-3.83205,-39.50907,53.170824,2.226693,1.0
-1.0,29.919153,-1.289785,-70.865992,56.102418,0.784316,1.202213
1.215475,-0.160284,-6.314152,-22.652055,61.634605,2.810791,1.107576
-0.72516,20.414737,-7.394367,-20.64258,46.95886,2.441192,0.601471
0.0,3.727613,-2.649325,-18.997558,52.668122,1.644949,1.738375
0.0,16.512266,-2.650607,-45.949502,60.403968,1.846728,1.0
1.0,21.181085,-3.046225,-29.820379,60.824644,2.27047,0.080731
0.504775,9.298856,-3.764327,-69.295558,52.258615,2.184603,1.723701
0.0,16.848655,-11.026782,-56.979602,77.409766,1.572025,0.0
2.289991,-1.246319,-6.91872,-77.304635,60.666135,1.209191,1.0
0.188437,23.313896,-1.778931,-90.457167,56.348158,1.710173,0.0
0.0,5.287293,4.630683,-28.455376,51.700614,1.662381,1.0
-1.0,30.404192,-4.279056,-90.557294,69.306304,1.476006,0.354098
-0.640811,23.870054,-7.665707,-72.137519,66.730384,2.790642,0.154068
1.0,5.204785,-6.646416,-74.63213,68.769432,2.506228,-2.594555
-0.495303,9.339359,-2.034542,-54.78604,72.803143,0.939731,0.459148
1.47488,0.902778,-8.922123,-58.190846,71.8303,1.988359,0.0
0.313059,24.838855,-5.266573,-60.929783,78.969835,2.519408,0.911209
0.589062,-2.319189,-0.269044,-80.1889,70.696179,1.288102,-1.0
0.488957,12.884071,-3.312092,-21.3423,68.405892,1.118426,-1.0
0.0,1.762144,-6.357143,-5.299971,71.252277,1.841864,0.0
1.524377,20.445163,-3.097937,-79.577812,58.158498,2.223529,1.0
1.419671,18.083253,-3.298696,-0.129889,73.308645,1.831014,-0.56769
1.0,21.08961,-6.3027,-63.385706,67.134744,1.876398,-1.446788
1.0,8.146356,-0.228059,-41.857918,49.085816,1.791592,0.0
0.0,12.904433,-7.233298,-32.725769,67.826727,1.31607,1.0
-0.018366,15.233061,-4.221379,-48.757151,60.968829,1.592207,1.0
1.74322,14.521307,-15.162431,-6.045224,55.42514,0.896119,1.004248
1.0,28.787399,-2.869611,-29.604683,79.024203,1.909437,1.389966
1.076671,21.877737,-7.503421,-36.213572,51.641529,2.201613,-0.088697
0.766926,17.489291,-5.409543,-57.383628,53.509275,1.756096,-0.126145
-0.419226,29.236456,-2.135015,-63.983199,58.092423,2.709048,0.0
-0.411895,-1.28258,-9.426471,-8.000386,65.953307,2.632772,-1.055299
-1.230106,0.028228,-7.100714,-83.004477,46.763108,1.488882,-0.478963
0.016131,19.999221,-3.845344,-26.852502,77.164144,2.872208,0.0
1.0,11.666005,-2.309283,-55.985984,77.360341,1.851699,1.0
1.178467,1.930362,-4.744522,-83.969909,56.022669,1.352685,-0.300679
0.007902,14.626589,-6.799974,-54.550239,78.017072,1.397079,-1.0
0.0,6.587903,-3.022122,-92.710181,61.616892,1.908023,1.0
-0.04885,30.036442,-0.581851,-15.400157,76.703828,1.898802,-1.0
-0.989155,21.54206,-2.040651,-46.905079,49.602769,0.970653,-1.0
1.0,21.898181,-4.183118,-68.868339,50.302854,2.468431,0.0
-1.0,28.737216,-1.331136,-9.886897,60.397392,0.186346,-1.0
-1.312516,20.264195,-3.748717,-61.604333,67.569727,2.030547,1.902727
1.79951,16.147155,-6.320787,-84.20054,65.174542,1.99761,-1.0
1.0,3.599419,-6.526771,-47.395252,54.323449,1.73265,0.0
-0.331166,1.666046,-6.160228,-1.007004,66.038335,1.391477,-0.301753
-1.0,25.493858,3.534552,-6.302555,58.799756,1.696154,0.0
-0.004835,12.564553,-4.856273,-40.52748,79.41659,1.95757,0.0
0.0,21.607759,-4.624483,-54.335112,48.950857,1.966127,0.0
0.461493,-3.179096,0.409409,-37.017852,76.507287,1.92563,-2.0849
0.044343,8.252769,-3.63985,-28.285544,65.715491,2.43349,1.901155
-0.805189,12.125711,0.772162,-80.220773,51.678019,2.104353,1.0
0.0,23.421572,-4.693137,-21.532662,70.420402,2.306736,1.0
-1.550639,12.505285,-0.202346,-61.871194,45.864233,1.895828,-1.0
-0.561035,14.00865,-2.410185,-35.808335,74.151561,1.407744,1.0
1.0,27.56533,-3.099509,-47.694016,53.881463,1.600556,-1.101828
0.343365,7.564979,-3.34587,-63.148836,65.459941,0.862836,1.0
0.503746,24.560788,-2.166136,-55.79539,69.054225,1.728745,0.0
1.147333,10.736771,-4.932432,-45.97727,61.745374,1.562927,-1.0
-1.0,1.358922,-1.752799,-22.675262,75.545271,2.489059,0.243824
1.0,22.896175,1.058806,-56.054437,79.879695,2.159783,-0.628099
1.078741,10.519874,-4.098162,-16.06935,75.182972,1.971782,0.699147
-1.0,19.175577,-5.673619,-86.773889,63.417635,2.058364,1.0
0.066738,12.623846,-5.366935,-54.020594,69.40874,1.655555,0.0
0.418602,4.750699,-2.566109,-27.283917,58.819245,1.214955,0.738659
-0.456141,-2.196281,-4.009197,-45.448559,45.560409,1.170574,1.0
-1.0,2.757731,-3.785817,-84.853799,67.095048,2.231511,0.755039
0.829548,5.633601,-5.713926,-14.447825,55.073878,2.150413,-0.406012
-0.199769,13.547801,-5.014211,-18.326792,76.247116,2.341245,1.0
-1.524644,5.856417,-4.421246,-15.045669,46.925621,1.947585,0.0
-3.047962,10.383631,-8.15929,-51.235017,77.485268,2.623457,1.0
-1.014249,-0.56503,-6.994281,-70.931241,68.135704,2.322733,0.0
-0.465293,17.505745,-6.441705,-29.16644,67.501183,1.596583,1.0
-1.0,22.053311,-7.304065,-15.067044,61.676125,1.180789,-1.090915
0.467382,20.886829,-6.244156,-16.489231,46.153984,1.504724,-0.389047
-0.538979,5.076481,-4.715026,-91.308027,55.89895,1.826016,-1.0
0.0,26.147237,-0.012821,-29.505836,79.775605,0.840222,-1.215678
0.678018,29.789614,-2.757674,-28.118096,72.912557,2.128514,0.0
-1.0,25.6196,-10.272033,-82.243915,51.84576,2.307763,1.0
-1.00585,11.247184,-1.540385,-14.225904,49.555036,1.86112,-1.0
1.0,18.690912,-5.23076,-42.927838,45.919615,1.779694,-0.942337
0.0,14.97825,-4.385772,-45.993794,60.643228,2.980672,-1.0
-1.192864,25.936096,-11.501117,-80.464179,49.771184,0.623995,-0.294383
1.0,-3.566486,-3.889862,-34.159961,62.92621,1.76315,1.0
1.0,2.955702,-0.960248,-5.215354,68.398642,1.877473,0.0
0.392559,0.882186,-1.297853,-54.479816,58.658972,1.759876,0.0
1.0,19.103242,-5.295288,-47.411593,76.819009,1.881103,0.0
-1.0,-2.895967,-3.395788,-66.521358,58.490333,2.498892,-0.108648
0.430051,1.352392,-3.168542,-39.492838,55.603819,1.561383,-1.0
-1.0,27.839583,-1.882281,-38.35334,67.391722,2.132852,0.814558
0.712586,4.783713,-1.51649,-69.226267,79.866925,1.281036,1.768775
-1.0,4.612353,-2.932008,-58.590592,75.995255,1.726093,1.0
1.0,12.861604,-3.966342,-86.489582,65.494704,1.96606,1.0
-1.261161,18.005004,-2.35841,-17.55745,64.736043,2.033859,0.0
1.0,12.620713,-2.06501,-45.870067,49.604261,1.186879,0.0
-0.814178,4.471686,0.113143,-74.170661,44.173847,1.335389,-2.075875
0.555835,27.566571,-5.281925,-72.921461,76.306663,1.409897,-0.506289
-0.910646,-2.97452,-0.762165,-7.256704,46.4576,1.245244,1.0
1.0,28.570012,-2.448137,-9.607723,57.793781,0.983189,1.0
-1.0,4.181713,-5.896034,-30.035346,52.286907,2.872428,-0.596428
-0.531008,12.600412,-4.840278,-80.006444,58.903956,1.772536,1.0
-0.542411,5.553059,-10.969668,-29.483547,76.201863,2.325184,1.232885
-0.713669,17.322155,-3.644428,-11.068156,64.869128,0.932948,0.0
